"timestep","temp","hum","prec","epsilon","mu_A","theta","gamma_V","phi_HV","phi_VH","mu_V_temp","mu_V_hum","c_temp","c_rain","mu_A_rain","a_rain","gam_V_temp","a_hum"
272.5625,19.6886,0.7145,0.0503,0.0729,0.0264,2.4052,0.0507,0.5438,0.4653,0.0184,0.7421,0.7699,0.0368,-0.0233,0.0368,0.9295,-0.0138
272.625,19.673,0.7126,0.0495,0.0727,0.0263,2.3956,0.0506,0.5426,0.4642,0.0184,0.744,0.7696,0.036,-0.0225,0.036,0.9287,-0.0157
272.6875,19.6585,0.7107,0.0486,0.0725,0.0262,2.3867,0.0506,0.5414,0.4631,0.0184,0.7458,0.7692,0.0351,-0.0216,0.0351,0.928,-0.0176
272.75,19.6451,0.7088,0.0476,0.0723,0.0261,2.3785,0.0505,0.5403,0.4621,0.0184,0.7477,0.7689,0.0341,-0.0206,0.0341,0.9273,-0.0194
272.8125,19.6328,0.707,0.0465,0.0721,0.0261,2.371,0.0504,0.5393,0.4612,0.0184,0.7496,0.7686,0.0329,-0.0194,0.0329,0.9267,-0.0213
272.875,19.6217,0.7051,0.0452,0.072,0.026,2.3642,0.0504,0.5385,0.4604,0.0184,0.7514,0.7684,0.0317,-0.0182,0.0317,0.9261,-0.0231
272.9375,19.6116,0.7033,0.0438,0.0719,0.0259,2.3581,0.0503,0.5376,0.4597,0.0184,0.7533,0.7682,0.0303,-0.0168,0.0303,0.9255,-0.025
273,19.6027,0.7015,0.0422,0.0717,0.0258,2.3526,0.0503,0.5369,0.459,0.0184,0.7551,0.768,0.0287,-0.0152,0.0287,0.925,-0.0268
273.0625,19.5949,0.6997,0.0406,0.0716,0.0258,2.3479,0.0503,0.5363,0.4585,0.0185,0.7569,0.7678,0.0271,-0.0136,0.0271,0.9246,-0.0286
273.125,19.5882,0.6979,0.0388,0.0716,0.0257,2.3438,0.0502,0.5358,0.458,0.0185,0.7587,0.7676,0.0253,-0.0118,0.0253,0.9242,-0.0304
273.1875,19.5826,0.6961,0.0369,0.0715,0.0257,2.3404,0.0502,0.5353,0.4576,0.0185,0.7605,0.7675,0.0234,-0.0099,0.0234,0.9239,-0.0322
273.25,19.5781,0.6943,0.0348,0.0714,0.0257,2.3377,0.0502,0.535,0.4572,0.0185,0.7622,0.7674,0.0213,-0.0078,0.0213,0.9237,-0.034
273.3125,19.5748,0.6925,0.0327,0.0714,0.0256,2.3357,0.0502,0.5347,0.457,0.0185,0.764,0.7673,0.0191,-0.0056,0.0191,0.9235,-0.0357
273.375,19.5725,0.6908,0.0304,0.0713,0.0256,2.3343,0.0502,0.5345,0.4568,0.0185,0.7658,0.7673,0.0169,-0.0034,0.0169,0.9234,-0.0375
273.4375,19.5714,0.689,0.0279,0.0713,0.0256,2.3336,0.0501,0.5344,0.4568,0.0185,0.7675,0.7672,0.0144,-9e-04,0.0144,0.9233,-0.0392
273.5,19.5714,0.6873,0.0254,0.0713,0.0256,2.3336,0.0501,0.5344,0.4568,0.0185,0.7692,0.7672,0.0119,0.0016,0.0119,0.9233,-0.0409
273.5625,19.5725,0.6857,0.023,0.0713,0.0256,2.3343,0.0502,0.5345,0.4568,0.0185,0.7708,0.7673,0.0095,0.004,0.0095,0.9234,-0.0425
273.625,19.5748,0.6842,0.0208,0.0714,0.0256,2.3357,0.0502,0.5347,0.457,0.0185,0.7723,0.7673,0.0073,0.0062,0.0073,0.9235,-0.044
273.6875,19.5781,0.6828,0.0187,0.0714,0.0257,2.3377,0.0502,0.535,0.4572,0.0185,0.7737,0.7674,0.0052,0.0083,0.0052,0.9237,-0.0454
273.75,19.5826,0.6815,0.0168,0.0715,0.0257,2.3404,0.0502,0.5353,0.4576,0.0185,0.775,0.7675,0.0033,0.0102,0.0033,0.9239,-0.0467
273.8125,19.5882,0.6804,0.015,0.0716,0.0257,2.3438,0.0502,0.5358,0.458,0.0185,0.7761,0.7676,0.0015,0.012,0.0015,0.9242,-0.0478
273.875,19.5949,0.6793,0.0134,0.0716,0.0258,2.3479,0.0503,0.5363,0.4585,0.0185,0.7772,0.7678,-1e-04,0.0136,-1e-04,0.9246,-0.0489
273.9375,19.6027,0.6784,0.0119,0.0717,0.0258,2.3526,0.0503,0.5369,0.459,0.0184,0.7781,0.768,-0.0016,0.0151,-0.0016,0.925,-0.0498
274,19.6116,0.6776,0.0107,0.0719,0.0259,2.3581,0.0503,0.5376,0.4597,0.0184,0.7789,0.7682,-0.0028,0.0163,-0.0028,0.9255,-0.0506
274.0625,19.6217,0.6769,0.0095,0.072,0.026,2.3642,0.0504,0.5385,0.4604,0.0184,0.7796,0.7684,-0.004,0.0175,-0.004,0.9261,-0.0513
274.125,19.6328,0.6763,0.0086,0.0721,0.0261,2.371,0.0504,0.5393,0.4612,0.0184,0.7802,0.7686,-0.0049,0.0184,-0.0049,0.9267,-0.0519
274.1875,19.6451,0.6758,0.0077,0.0723,0.0261,2.3785,0.0505,0.5403,0.4621,0.0184,0.7807,0.7689,-0.0058,0.0193,-0.0058,0.9273,-0.0524
274.25,19.6585,0.6755,0.0071,0.0725,0.0262,2.3867,0.0506,0.5414,0.4631,0.0184,0.781,0.7692,-0.0064,0.0199,-0.0064,0.928,-0.0527
274.3125,19.673,0.6752,0.0066,0.0727,0.0263,2.3956,0.0506,0.5426,0.4642,0.0184,0.7813,0.7696,-0.0069,0.0204,-0.0069,0.9287,-0.053
274.375,19.6886,0.6751,0.0062,0.0729,0.0264,2.4052,0.0507,0.5438,0.4653,0.0184,0.7814,0.7699,-0.0073,0.0208,-0.0073,0.9295,-0.0531
274.4375,19.7054,0.6751,0.0061,0.0731,0.0266,2.4155,0.0508,0.5451,0.4665,0.0184,0.7814,0.7703,-0.0074,0.0209,-0.0074,0.9304,-0.0531
274.5,19.7232,0.6752,0.006,0.0733,0.0267,2.4265,0.0509,0.5466,0.4678,0.0184,0.7813,0.7707,-0.0075,0.021,-0.0075,0.9312,-0.053
274.5625,19.7416,0.6753,0.006,0.0736,0.0268,2.4379,0.0509,0.548,0.4692,0.0184,0.7812,0.7711,-0.0075,0.021,-0.0075,0.9321,-0.0529
274.625,19.7606,0.6754,0.0059,0.0738,0.0269,2.4497,0.051,0.5495,0.4705,0.0184,0.7811,0.7715,-0.0076,0.0211,-0.0076,0.933,-0.0528
274.6875,19.7801,0.6755,0.0059,0.0741,0.0271,2.4618,0.0511,0.5511,0.472,0.0184,0.781,0.7719,-0.0076,0.0211,-0.0076,0.9339,-0.0527
274.75,19.8002,0.6756,0.0058,0.0743,0.0272,2.4743,0.0512,0.5527,0.4734,0.0183,0.7809,0.7723,-0.0077,0.0212,-0.0077,0.9348,-0.0526
274.8125,19.8209,0.6757,0.0057,0.0746,0.0274,2.4871,0.0513,0.5543,0.4749,0.0183,0.7808,0.7728,-0.0078,0.0213,-0.0078,0.9357,-0.0525
274.875,19.8421,0.6759,0.0056,0.0749,0.0275,2.5004,0.0514,0.556,0.4765,0.0183,0.7806,0.7732,-0.0079,0.0214,-0.0079,0.9367,-0.0523
274.9375,19.8638,0.676,0.0055,0.0752,0.0277,2.514,0.0515,0.5578,0.4781,0.0183,0.7805,0.7737,-0.008,0.0215,-0.008,0.9376,-0.0522
275,19.8862,0.6761,0.0054,0.0755,0.0278,2.528,0.0516,0.5595,0.4797,0.0183,0.7803,0.7742,-0.0081,0.0216,-0.0081,0.9385,-0.0521
275.0625,19.909,0.6763,0.0053,0.0758,0.028,2.5424,0.0517,0.5614,0.4814,0.0183,0.7802,0.7746,-0.0082,0.0217,-0.0082,0.9394,-0.0519
275.125,19.9325,0.6765,0.0051,0.0761,0.0282,2.5572,0.0518,0.5632,0.4831,0.0183,0.78,0.7751,-0.0084,0.0219,-0.0084,0.9404,-0.0518
275.1875,19.9565,0.6766,0.005,0.0764,0.0283,2.5724,0.0519,0.5651,0.4848,0.0183,0.7799,0.7756,-0.0085,0.022,-0.0085,0.9413,-0.0516
275.25,19.981,0.6768,0.0048,0.0767,0.0285,2.5879,0.0521,0.5671,0.4866,0.0183,0.7797,0.7761,-0.0087,0.0222,-0.0087,0.9422,-0.0514
275.3125,20.0061,0.677,0.0047,0.077,0.0287,2.6039,0.0522,0.5691,0.4884,0.0182,0.7795,0.7766,-0.0088,0.0223,-0.0088,0.9432,-0.0513
275.375,20.0318,0.6771,0.0045,0.0774,0.0289,2.6203,0.0523,0.5711,0.4903,0.0182,0.7794,0.7771,-0.009,0.0225,-0.009,0.9441,-0.0511
275.4375,20.058,0.6773,0.0043,0.0777,0.0291,2.637,0.0524,0.5732,0.4922,0.0182,0.7792,0.7776,-0.0092,0.0227,-0.0092,0.945,-0.0509
275.5,20.0848,0.6775,0.0041,0.0781,0.0292,2.6542,0.0526,0.5753,0.4942,0.0182,0.779,0.7781,-0.0094,0.0229,-0.0094,0.946,-0.0507
275.5625,20.1105,0.6777,0.0039,0.0784,0.0294,2.6707,0.0527,0.5773,0.4961,0.0182,0.7788,0.7786,-0.0096,0.0231,-0.0096,0.9468,-0.0505
275.625,20.135,0.6779,0.0037,0.0787,0.0296,2.6865,0.0528,0.5793,0.4978,0.0182,0.7786,0.7791,-0.0098,0.0233,-0.0098,0.9476,-0.0503
275.6875,20.1585,0.6781,0.0035,0.079,0.0298,2.7016,0.0529,0.5811,0.4996,0.0181,0.7784,0.7795,-0.01,0.0235,-0.01,0.9484,-0.0502
275.75,20.1808,0.6782,0.0033,0.0793,0.0299,2.7161,0.053,0.5829,0.5012,0.0181,0.7783,0.78,-0.0102,0.0237,-0.0102,0.9491,-0.05
275.8125,20.202,0.6784,0.0032,0.0796,0.0301,2.7298,0.0531,0.5846,0.5027,0.0181,0.7781,0.7804,-0.0103,0.0238,-0.0103,0.9498,-0.0498
275.875,20.2221,0.6785,0.003,0.0799,0.0302,2.7429,0.0532,0.5861,0.5042,0.0181,0.778,0.7807,-0.0105,0.024,-0.0105,0.9504,-0.0497
275.9375,20.2411,0.6787,0.0029,0.0801,0.0304,2.7552,0.0533,0.5876,0.5056,0.0181,0.7778,0.7811,-0.0106,0.0241,-0.0106,0.9509,-0.0495
276,20.2589,0.6788,0.0028,0.0803,0.0305,2.7669,0.0534,0.589,0.5069,0.0181,0.7777,0.7814,-0.0107,0.0242,-0.0107,0.9515,-0.0494
276.0625,20.2757,0.679,0.0026,0.0806,0.0306,2.7778,0.0535,0.5904,0.5081,0.0181,0.7775,0.7817,-0.0109,0.0244,-0.0109,0.9519,-0.0492
276.125,20.2913,0.6791,0.0025,0.0808,0.0307,2.788,0.0536,0.5916,0.5092,0.0181,0.7774,0.782,-0.011,0.0245,-0.011,0.9524,-0.0491
276.1875,20.3058,0.6792,0.0024,0.0809,0.0308,2.7975,0.0536,0.5927,0.5103,0.0181,0.7773,0.7822,-0.0111,0.0246,-0.0111,0.9528,-0.049
276.25,20.3192,0.6794,0.0023,0.0811,0.0309,2.8063,0.0537,0.5938,0.5113,0.018,0.7771,0.7825,-0.0112,0.0247,-0.0112,0.9532,-0.0489
276.3125,20.3315,0.6795,0.0023,0.0813,0.031,2.8144,0.0538,0.5948,0.5122,0.018,0.777,0.7827,-0.0112,0.0247,-0.0112,0.9535,-0.0488
276.375,20.3426,0.6796,0.0022,0.0814,0.0311,2.8217,0.0538,0.5956,0.513,0.018,0.7769,0.7829,-0.0113,0.0248,-0.0113,0.9538,-0.0486
276.4375,20.3527,0.6797,0.0021,0.0816,0.0312,2.8283,0.0539,0.5964,0.5137,0.018,0.7768,0.7831,-0.0114,0.0249,-0.0114,0.9541,-0.0485
276.5,20.3616,0.6798,0.0021,0.0817,0.0312,2.8342,0.0539,0.5971,0.5144,0.018,0.7767,0.7832,-0.0114,0.0249,-0.0114,0.9543,-0.0485
276.5625,20.3705,0.6799,0.002,0.0818,0.0313,2.8401,0.0539,0.5978,0.515,0.018,0.7766,0.7834,-0.0115,0.025,-0.0115,0.9546,-0.0483
276.625,20.3795,0.6801,0.002,0.0819,0.0314,2.846,0.054,0.5985,0.5157,0.018,0.7764,0.7835,-0.0115,0.025,-0.0115,0.9548,-0.0481
276.6875,20.3884,0.6803,0.0019,0.082,0.0314,2.8519,0.054,0.5992,0.5163,0.018,0.7762,0.7837,-0.0116,0.0251,-0.0116,0.955,-0.0479
276.75,20.3973,0.6806,0.0018,0.0821,0.0315,2.8578,0.0541,0.5999,0.517,0.018,0.7759,0.7838,-0.0117,0.0252,-0.0117,0.9553,-0.0476
276.8125,20.4062,0.6809,0.0018,0.0822,0.0316,2.8637,0.0541,0.6006,0.5176,0.018,0.7756,0.784,-0.0117,0.0252,-0.0117,0.9555,-0.0473
276.875,20.4152,0.6812,0.0017,0.0824,0.0316,2.8696,0.0542,0.6013,0.5183,0.018,0.7753,0.7841,-0.0118,0.0253,-0.0118,0.9557,-0.047
276.9375,20.4241,0.6816,0.0016,0.0825,0.0317,2.8755,0.0542,0.602,0.5189,0.018,0.7749,0.7843,-0.0119,0.0254,-0.0119,0.9559,-0.0466
277,20.433,0.6821,0.0015,0.0826,0.0318,2.8814,0.0543,0.6027,0.5196,0.018,0.7745,0.7844,-0.012,0.0255,-0.012,0.9562,-0.0462
277.0625,20.442,0.6825,0.0014,0.0827,0.0318,2.8874,0.0543,0.6034,0.5202,0.018,0.774,0.7846,-0.0121,0.0255,-0.0121,0.9564,-0.0457
277.125,20.4509,0.683,0.0014,0.0828,0.0319,2.8933,0.0543,0.6041,0.5209,0.0179,0.7735,0.7847,-0.0121,0.0256,-0.0121,0.9566,-0.0452
277.1875,20.4598,0.6836,0.0013,0.0829,0.032,2.8992,0.0544,0.6048,0.5215,0.0179,0.7729,0.7849,-0.0122,0.0257,-0.0122,0.9568,-0.0446
277.25,20.4687,0.6842,0.0012,0.0831,0.032,2.9052,0.0544,0.6055,0.5222,0.0179,0.7723,0.785,-0.0123,0.0258,-0.0123,0.9571,-0.044
277.3125,20.4777,0.6848,0.0011,0.0832,0.0321,2.9111,0.0545,0.6062,0.5228,0.0179,0.7717,0.7852,-0.0124,0.0259,-0.0124,0.9573,-0.0434
277.375,20.4866,0.6855,0.001,0.0833,0.0322,2.9171,0.0545,0.6069,0.5235,0.0179,0.771,0.7853,-0.0125,0.026,-0.0125,0.9575,-0.0427
277.4375,20.4955,0.6863,9e-04,0.0834,0.0322,2.923,0.0546,0.6076,0.5241,0.0179,0.7703,0.7855,-0.0126,0.0261,-0.0126,0.9577,-0.042
277.5,20.5045,0.687,8e-04,0.0835,0.0323,2.929,0.0546,0.6083,0.5248,0.0179,0.7695,0.7856,-0.0127,0.0262,-0.0127,0.9579,-0.0412
277.5625,20.5134,0.6878,7e-04,0.0836,0.0323,2.9349,0.0546,0.609,0.5254,0.0179,0.7687,0.7858,-0.0128,0.0263,-0.0128,0.9581,-0.0404
277.625,20.5223,0.6887,6e-04,0.0837,0.0324,2.9409,0.0547,0.6097,0.5261,0.0179,0.7678,0.7859,-0.0129,0.0264,-0.0129,0.9583,-0.0395
277.6875,20.5312,0.6896,5e-04,0.0839,0.0325,2.9469,0.0547,0.6104,0.5267,0.0179,0.7669,0.786,-0.013,0.0265,-0.013,0.9585,-0.0386
277.75,20.5402,0.6906,4e-04,0.084,0.0325,2.9529,0.0548,0.6111,0.5274,0.0179,0.766,0.7862,-0.0131,0.0266,-0.0131,0.9587,-0.0377
277.8125,20.5491,0.6916,4e-04,0.0841,0.0326,2.9588,0.0548,0.6118,0.528,0.0179,0.765,0.7863,-0.0131,0.0266,-0.0131,0.9589,-0.0367
277.875,20.558,0.6926,3e-04,0.0842,0.0327,2.9648,0.0549,0.6125,0.5287,0.0179,0.7639,0.7865,-0.0132,0.0267,-0.0132,0.9591,-0.0356
277.9375,20.567,0.6937,2e-04,0.0843,0.0327,2.9708,0.0549,0.6132,0.5293,0.0179,0.7628,0.7866,-0.0133,0.0268,-0.0133,0.9593,-0.0345
278,20.5759,0.6949,2e-04,0.0844,0.0328,2.9768,0.055,0.6139,0.53,0.0179,0.7616,0.7868,-0.0133,0.0268,-0.0133,0.9595,-0.0334
278.0625,20.5848,0.6961,1e-04,0.0845,0.0329,2.9828,0.055,0.6146,0.5306,0.0178,0.7604,0.7869,-0.0134,0.0269,-0.0134,0.9597,-0.0322
278.125,20.5937,0.6973,1e-04,0.0847,0.0329,2.9888,0.0551,0.6153,0.5313,0.0178,0.7592,0.787,-0.0134,0.0269,-0.0134,0.9599,-0.0309
278.1875,20.6027,0.6986,1e-04,0.0848,0.033,2.9948,0.0551,0.616,0.5319,0.0178,0.7579,0.7872,-0.0134,0.0269,-0.0134,0.9601,-0.0296
278.25,20.6116,0.7,0,0.0849,0.0331,3.0009,0.0551,0.6167,0.5326,0.0178,0.7566,0.7873,-0.0135,0.027,-0.0135,0.9603,-0.0283
278.3125,20.6205,0.7014,0,0.085,0.0331,3.0069,0.0552,0.6174,0.5332,0.0178,0.7552,0.7875,-0.0135,0.027,-0.0135,0.9605,-0.0269
278.375,20.6295,0.7028,0,0.0851,0.0332,3.0129,0.0552,0.6181,0.5339,0.0178,0.7537,0.7876,-0.0135,0.027,-0.0135,0.9607,-0.0255
278.4375,20.6384,0.7043,0,0.0852,0.0333,3.0189,0.0553,0.6188,0.5345,0.0178,0.7522,0.7877,-0.0135,0.027,-0.0135,0.9609,-0.024
278.5,20.6473,0.7058,0,0.0853,0.0333,3.025,0.0553,0.6195,0.5352,0.0178,0.7507,0.7879,-0.0135,0.027,-0.0135,0.9611,-0.0224
278.5625,20.6562,0.7074,0,0.0855,0.0334,3.031,0.0554,0.6202,0.5358,0.0178,0.7492,0.788,-0.0135,0.027,-0.0135,0.9613,-0.0209
278.625,20.6652,0.7089,0,0.0856,0.0334,3.037,0.0554,0.6209,0.5365,0.0178,0.7477,0.7881,-0.0135,0.027,-0.0135,0.9615,-0.0194
278.6875,20.6741,0.7104,0,0.0857,0.0335,3.0431,0.0555,0.6216,0.5371,0.0178,0.7461,0.7883,-0.0135,0.027,-0.0135,0.9617,-0.0179
278.75,20.683,0.7119,0,0.0858,0.0336,3.0491,0.0555,0.6223,0.5378,0.0178,0.7446,0.7884,-0.0135,0.027,-0.0135,0.9618,-0.0164
278.8125,20.692,0.7134,0,0.0859,0.0336,3.0552,0.0555,0.623,0.5384,0.0178,0.7431,0.7885,-0.0135,0.027,-0.0135,0.962,-0.0148
278.875,20.7009,0.7149,0,0.086,0.0337,3.0613,0.0556,0.6237,0.5391,0.0178,0.7416,0.7887,-0.0135,0.027,-0.0135,0.9622,-0.0133
278.9375,20.7098,0.7164,0,0.0861,0.0338,3.0673,0.0556,0.6243,0.5397,0.0177,0.7401,0.7888,-0.0135,0.027,-0.0135,0.9624,-0.0119
279,20.7187,0.7179,0,0.0863,0.0338,3.0734,0.0557,0.625,0.5404,0.0177,0.7386,0.7889,-0.0135,0.027,-0.0135,0.9626,-0.0104
279.0625,20.7277,0.7194,0,0.0864,0.0339,3.0795,0.0557,0.6257,0.541,0.0177,0.7372,0.7891,-0.0135,0.027,-0.0135,0.9627,-0.0089
279.125,20.7366,0.7209,0,0.0865,0.034,3.0856,0.0558,0.6264,0.5417,0.0177,0.7357,0.7892,-0.0135,0.027,-0.0135,0.9629,-0.0074
279.1875,20.7455,0.7223,0,0.0866,0.034,3.0916,0.0558,0.6271,0.5423,0.0177,0.7342,0.7893,-0.0135,0.027,-0.0135,0.9631,-0.0059
279.25,20.7545,0.7238,0,0.0867,0.0341,3.0977,0.0559,0.6278,0.543,0.0177,0.7328,0.7895,-0.0135,0.027,-0.0135,0.9633,-0.0045
279.3125,20.7634,0.7253,0,0.0868,0.0342,3.1038,0.0559,0.6285,0.5437,0.0177,0.7313,0.7896,-0.0135,0.027,-0.0135,0.9634,-0.003
279.375,20.7723,0.7267,0,0.0869,0.0342,3.1099,0.056,0.6292,0.5443,0.0177,0.7298,0.7897,-0.0135,0.027,-0.0135,0.9636,-0.0016
279.4375,20.7812,0.7282,0,0.0871,0.0343,3.116,0.056,0.6299,0.545,0.0177,0.7284,0.7898,-0.0135,0.027,-0.0135,0.9638,-1e-04
279.5,20.7902,0.7296,0,0.0872,0.0344,3.1221,0.056,0.6306,0.5456,0.0177,0.727,0.79,-0.0135,0.027,-0.0135,0.9639,0.0013
279.5625,20.8002,0.731,0,0.0873,0.0344,3.129,0.0561,0.6314,0.5463,0.0177,0.7256,0.7901,-0.0135,0.027,-0.0135,0.9641,0.0027
279.625,20.8114,0.7324,0,0.0874,0.0345,3.1366,0.0561,0.6322,0.5471,0.0177,0.7242,0.7903,-0.0135,0.027,-0.0135,0.9643,0.0041
279.6875,20.8237,0.7337,1e-04,0.0876,0.0346,3.1451,0.0562,0.6332,0.548,0.0177,0.7229,0.7904,-0.0134,0.0269,-0.0134,0.9646,0.0054
279.75,20.8371,0.7349,1e-04,0.0878,0.0347,3.1543,0.0563,0.6342,0.549,0.0176,0.7216,0.7906,-0.0134,0.0269,-0.0134,0.9648,0.0067
279.8125,20.8516,0.7362,2e-04,0.0879,0.0348,3.1642,0.0564,0.6353,0.5501,0.0176,0.7204,0.7908,-0.0133,0.0268,-0.0133,0.9651,0.0079
279.875,20.8672,0.7374,3e-04,0.0881,0.0349,3.175,0.0564,0.6365,0.5512,0.0176,0.7192,0.791,-0.0132,0.0267,-0.0132,0.9654,0.0091
279.9375,20.8839,0.7385,4e-04,0.0884,0.035,3.1865,0.0565,0.6378,0.5524,0.0176,0.7181,0.7913,-0.0131,0.0266,-0.0131,0.9656,0.0102
280,20.9018,0.7396,5e-04,0.0886,0.0352,3.1988,0.0566,0.6392,0.5537,0.0176,0.717,0.7915,-0.013,0.0265,-0.013,0.966,0.0113
280.0625,20.9208,0.7407,6e-04,0.0888,0.0353,3.2119,0.0567,0.6407,0.5551,0.0176,0.7159,0.7918,-0.0129,0.0264,-0.0129,0.9663,0.0124
280.125,20.9408,0.7417,7e-04,0.0891,0.0354,3.2258,0.0568,0.6422,0.5566,0.0175,0.7149,0.792,-0.0128,0.0263,-0.0128,0.9666,0.0134
280.1875,20.9621,0.7427,9e-04,0.0893,0.0356,3.2405,0.0569,0.6439,0.5581,0.0175,0.7139,0.7923,-0.0126,0.0261,-0.0126,0.967,0.0144
280.25,20.9844,0.7436,0.001,0.0896,0.0358,3.256,0.057,0.6456,0.5598,0.0175,0.713,0.7926,-0.0125,0.026,-0.0125,0.9673,0.0153
280.3125,21.0078,0.7445,0.0012,0.0899,0.0359,3.2723,0.0572,0.6474,0.5615,0.0175,0.7121,0.7929,-0.0123,0.0258,-0.0123,0.9677,0.0162
280.375,21.0324,0.7453,0.0014,0.0902,0.0361,3.2894,0.0573,0.6493,0.5633,0.0175,0.7112,0.7932,-0.0121,0.0256,-0.0121,0.9681,0.0171
280.4375,21.058,0.7462,0.0016,0.0905,0.0363,3.3073,0.0574,0.6512,0.5651,0.0174,0.7104,0.7935,-0.0119,0.0254,-0.0119,0.9685,0.0179
280.5,21.0848,0.7469,0.0018,0.0909,0.0365,3.3261,0.0576,0.6533,0.5671,0.0174,0.7096,0.7939,-0.0117,0.0252,-0.0117,0.9689,0.0186
280.5625,21.111,0.7477,0.002,0.0912,0.0367,3.3444,0.0577,0.6553,0.569,0.0174,0.7089,0.7942,-0.0115,0.025,-0.0115,0.9693,0.0194
280.625,21.1367,0.7484,0.0021,0.0915,0.0368,3.3624,0.0578,0.6572,0.5709,0.0174,0.7081,0.7945,-0.0114,0.0249,-0.0114,0.9697,0.0202
280.6875,21.1618,0.7492,0.0023,0.0918,0.037,3.3801,0.058,0.6592,0.5727,0.0173,0.7074,0.7948,-0.0112,0.0247,-0.0112,0.9701,0.0209
280.75,21.1864,0.7499,0.0025,0.0921,0.0372,3.3974,0.0581,0.661,0.5745,0.0173,0.7066,0.7951,-0.011,0.0245,-0.011,0.9704,0.0217
280.8125,21.2104,0.7507,0.0026,0.0924,0.0374,3.4143,0.0582,0.6628,0.5762,0.0173,0.7059,0.7953,-0.0109,0.0244,-0.0109,0.9707,0.0224
280.875,21.2338,0.7514,0.0027,0.0927,0.0375,3.4309,0.0583,0.6646,0.5779,0.0173,0.7052,0.7956,-0.0108,0.0243,-0.0108,0.9711,0.0231
280.9375,21.2567,0.7521,0.0029,0.093,0.0377,3.4471,0.0585,0.6664,0.5796,0.0172,0.7044,0.7959,-0.0106,0.0241,-0.0106,0.9714,0.0239
281,21.279,0.7529,0.003,0.0933,0.0379,3.4629,0.0586,0.6681,0.5812,0.0172,0.7037,0.7961,-0.0105,0.024,-0.0105,0.9717,0.0246
281.0625,21.3008,0.7536,0.0031,0.0935,0.038,3.4784,0.0587,0.6697,0.5828,0.0172,0.703,0.7963,-0.0104,0.0239,-0.0104,0.972,0.0253
281.125,21.322,0.7543,0.0031,0.0938,0.0382,3.4934,0.0588,0.6713,0.5844,0.0172,0.7023,0.7966,-0.0104,0.0239,-0.0104,0.9722,0.026
281.1875,21.3426,0.755,0.0032,0.094,0.0383,3.5081,0.0589,0.6729,0.5859,0.0171,0.7016,0.7968,-0.0103,0.0238,-0.0103,0.9725,0.0267
281.25,21.3627,0.7557,0.0033,0.0943,0.0384,3.5225,0.059,0.6744,0.5873,0.0171,0.7009,0.797,-0.0102,0.0237,-0.0102,0.9727,0.0274
281.3125,21.3823,0.7564,0.0033,0.0945,0.0386,3.5364,0.0591,0.6759,0.5888,0.0171,0.7002,0.7972,-0.0102,0.0237,-0.0102,0.973,0.0281
281.375,21.4012,0.7571,0.0033,0.0948,0.0387,3.55,0.0592,0.6773,0.5901,0.0171,0.6995,0.7974,-0.0102,0.0237,-0.0102,0.9732,0.0288
281.4375,21.4196,0.7577,0.0033,0.095,0.0388,3.5631,0.0593,0.6787,0.5915,0.017,0.6988,0.7976,-0.0102,0.0237,-0.0102,0.9734,0.0294
281.5,21.4375,0.7584,0.0033,0.0952,0.039,3.5759,0.0594,0.68,0.5928,0.017,0.6982,0.7978,-0.0102,0.0237,-0.0102,0.9737,0.0301
281.5625,21.4537,0.759,0.0033,0.0954,0.0391,3.5875,0.0595,0.6812,0.594,0.017,0.6975,0.7979,-0.0102,0.0237,-0.0102,0.9738,0.0307
281.625,21.4682,0.7596,0.0033,0.0956,0.0392,3.598,0.0596,0.6823,0.595,0.017,0.6969,0.7981,-0.0102,0.0237,-0.0102,0.974,0.0313
281.6875,21.481,0.7602,0.0033,0.0957,0.0393,3.6072,0.0597,0.6833,0.596,0.017,0.6964,0.7982,-0.0102,0.0237,-0.0102,0.9742,0.0319
281.75,21.4922,0.7607,0.0033,0.0958,0.0394,3.6152,0.0597,0.6841,0.5968,0.017,0.6958,0.7983,-0.0102,0.0237,-0.0102,0.9743,0.0324
281.8125,21.5017,0.7612,0.0033,0.096,0.0394,3.622,0.0598,0.6848,0.5975,0.0169,0.6954,0.7984,-0.0102,0.0237,-0.0102,0.9744,0.0329
281.875,21.5095,0.7617,0.0033,0.0961,0.0395,3.6277,0.0598,0.6854,0.598,0.0169,0.6949,0.7984,-0.0102,0.0237,-0.0102,0.9745,0.0334
281.9375,21.5156,0.7621,0.0033,0.0961,0.0395,3.6321,0.0598,0.6859,0.5985,0.0169,0.6945,0.7985,-0.0102,0.0237,-0.0102,0.9746,0.0338
282,21.5201,0.7625,0.0033,0.0962,0.0395,3.6353,0.0599,0.6862,0.5988,0.0169,0.6941,0.7985,-0.0102,0.0237,-0.0102,0.9746,0.0342
282.0625,21.5229,0.7628,0.0033,0.0962,0.0396,3.6373,0.0599,0.6864,0.599,0.0169,0.6937,0.7986,-0.0102,0.0237,-0.0102,0.9746,0.0345
282.125,21.524,0.7631,0.0033,0.0962,0.0396,3.6381,0.0599,0.6865,0.5991,0.0169,0.6934,0.7986,-0.0102,0.0237,-0.0102,0.9747,0.0348
